incident_id,date,state,city_or_county,n_killed,n_injured,congressional_district,gun_stolen,gun_type,incident_characteristics,latitude,longitude,n_guns_involved,participant_age,participant_age_group,participant_gender,participant_relationship,participant_status,participant_type,state_house_district,state_senate_district
156315,2014-07-07,North Carolina,Kittrell,1,1,13.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Domestic Violence",36.175,-78.425,0,0::11||1::49||2::84,0::Child 0-11||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Unharmed||1::Injured||2::Killed,0::Victim||1::Victim||2::Subject-Suspect,32.0,4.0
155886,2014-07-07,Texas,San Antonio,2,0,35.0,,,"Shot - Dead (murder, accidental, suicide)||Defensive Use",29.412,-98.42,0,0::56||1::68||5::56,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Female||5::Male,,0::Killed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed||5::Killed,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect||5::Subject-Suspect,120.0,19.0
155651,2014-07-07,South Carolina,Berkeley County,1,0,6.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^",33.41,-80.147,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,102.0,32.0
163933,2014-07-07,Texas,Mauriceville,1,0,36.0,,,"Shot - Dead (murder, accidental, suicide)",30.207,-93.875,0,0::42||1::40,0::Adult 18+||1::Adult 18+,0::Female||1::Female,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,21.0,3.0
758743,2014-07-07,Louisiana,New Orleans,1,0,2.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",29.962,-90.124,1,0::18||1::23||2::19,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",0::Victim||1::Subject-Suspect||2::Subject-Suspect,91.0,5.0
156017,2014-07-07,Texas,Orange County,1,0,36.0,,,"Shot - Dead (murder, accidental, suicide)||Brandishing/flourishing/open carry/lost/found",30.226,-93.874,0,0::42||1::40,0::Adult 18+||1::Adult 18+,0::Female||1::Female,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,21.0,3.0
155384,2014-07-07,Illinois,Chicago,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",41.696,-87.655,0,0::44,0::Adult 18+,0::Female,,0::Killed,0::Victim,27.0,14.0
155876,2014-07-07,Illinois,Chicago Heights,0,5,2.0,,,Shot - Wounded/Injured||Possession (gun(s) found during commission of other crimes),41.498,-87.665,0,,,,,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim,80.0,40.0
155776,2014-07-07,California,San Francisco,1,0,12.0,,,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)",37.737,-122.38,0,0::30,0::Adult 18+,0::Male,,0::Killed,0::Victim,17.0,11.0
161721,2014-07-07,Illinois,Chicago,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)",41.696,-87.655,0,0::44,0::Adult 18+,0::Female,,0::Killed,0::Victim,27.0,14.0
161719,2014-07-07,Illinois,Chicago,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",41.743,-87.544,0,0::24,0::Adult 18+,0::Male,,0::Killed,0::Victim,25.0,13.0
156725,2014-07-08,North Carolina,Charlotte,1,0,12.0,,,"Shot - Dead (murder, accidental, suicide)",35.298,-80.79,0,0::45,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,106.0,40.0
158047,2014-07-08,Alabama,Warrior,1,0,6.0,,,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",33.757,-86.939,0,0::46,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,14.0,17.0
158037,2014-07-08,Alabama,Alexander City,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^",32.961,-85.884,0,0::58,0::Adult 18+,0::Male,,0::Killed,0::Victim,81.0,27.0
156088,2014-07-08,Kentucky,Louisville,1,0,3.0,,,"Shot - Dead (murder, accidental, suicide)||Road rage",38.201,-85.766,0,0::29,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,,
156334,2014-07-08,North Carolina,Salisbury,1,0,12.0,,,"Shot - Dead (murder, accidental, suicide)",35.664,-80.468,0,0::23,0::Adult 18+,0::Male,,0::Killed,0::Victim,76.0,34.0
158061,2014-07-08,New York,Brooklyn,1,0,8.0,,,"Shot - Dead (murder, accidental, suicide)",40.688,-73.933,0,0::27,0::Adult 18+,0::Male,,0::Killed,0::Victim,56.0,25.0
156494,2014-07-08,California,Antioch,1,1,11.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",38.004,-121.846,0,0::23||1::27,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim,11.0,7.0
156468,2014-07-08,Rhode Island,Providence,0,5,1.0,,,"Shot - Wounded/Injured||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",41.841,-71.426,0,0::27||1::39||2::21||3::41||4::23,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+,0::Male||1::Male||2::Female||3::Female||4::Female,,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim,3.0,1.0
157449,2014-07-08,Kentucky,Louisville,2,0,3.0,,,"Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Home Invasion - subject/suspect/perpetrator killed||Defensive Use",38.172,-85.663,0,0::29||1::8||2::20,0::Adult 18+||1::Child 0-11||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Unharmed||2::Killed,0::Victim||1::Victim||2::Subject-Suspect,,
157775,2014-07-08,Louisiana,Kenner,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Domestic Violence||Defensive Use",30.003,-90.234,0,0::38,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,92.0,10.0
163462,2014-07-08,California,San Francisco,1,1,12.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",37.745,-122.419,0,0::23||1::28,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim,17.0,11.0
156423,2014-07-08,Ohio,Springfield Township,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)||Possession (gun(s) found during commission of other crimes)",39.273,-84.559,0,0::27,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect,33.0,9.0
155900,2014-07-08,Texas,Fort Worth,1,0,12.0,,,"Shot - Dead (murder, accidental, suicide)",32.772,-97.324,0,0::20,0::Adult 18+,0::Male,,0::Killed,0::Victim,90.0,10.0
156164,2014-07-08,Florida,Miami Springs,1,0,27.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",25.812,-80.28,0,0::35,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect,111.0,38.0
156489,2014-07-08,California,San Bernardino,1,1,31.0,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Gang involvement",34.054,-117.276,1,0::18||1::45,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Injured||1::Killed,0::Victim||1::Victim,40.0,23.0
158790,2014-07-08,Wisconsin,Milwaukee,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)||Possession (gun(s) found during commission of other crimes)",43.07,-87.984,0,0::20,0::Adult 18+,0::Male,,0::Killed,0::Victim,17.0,6.0
156906,2014-07-08,Washington,Seattle,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Defensive Use",47.679,-122.257,0,0::35,0::Adult 18+,0::Female,,0::Killed,0::Victim,46.0,46.0
162224,2014-07-08,Idaho,Sandpoint,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",48.277,-116.55,0,0::35,0::Adult 18+,0::Female,,0::Killed,0::Subject-Suspect,1.0,1.0
163944,2014-07-08,Pennsylvania,Bristol,2,1,8.0,0::Unknown||1::Unknown,0::Unknown||1::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Home Invasion - Resident injured||Drug involvement||Armed robbery with injury/death and/or evidence of DGU found||Possession (gun(s) found during commission of other crimes)||Possession of gun by felon or prohibited person||Stolen/Illegally owned gun{s} recovered during arrest/warrant",40.107,-74.872,2,0::31||1::29||2::26||3::26||5::26,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+||4::Adult 18+||5::Adult 18+,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male,3::Armed Robbery||4::Armed Robbery||5::Armed Robbery,"0::Killed||1::Killed||2::Injured||3::Unharmed, Arrested||4::Unharmed||5::Unharmed, Arrested",0::Victim||1::Victim||2::Victim||3::Subject-Suspect||4::Subject-Suspect||5::Subject-Suspect,,
157782,2014-07-08,Louisiana,Marrero,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",29.891,-90.118,0,0::16||1::19,0::Teen 12-17||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,83.0,3.0
163419,2014-07-08,Washington,Spokane,2,0,5.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Domestic Violence",47.651,-117.424,1,0::30||1::37,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Killed,0::Victim||1::Subject-Suspect,3.0,3.0
405855,2014-07-08,Oklahoma,Poteau,1,0,2.0,0::Unknown,0::Handgun,"Shot - Dead (murder, accidental, suicide)",35.036,-94.558,1,0::53||1::48,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Arrested,0::Victim||1::Subject-Suspect,3.0,4.0
156661,2014-07-08,Virginia,Bristol,1,0,9.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",36.663,-82.15,1,0::55,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect,4.0,40.0
156396,2014-07-08,Illinois,Chicago,1,1,1.0,,,"Shot - Dead (murder, accidental, suicide)||Gang involvement||Drive-by (car to street, car to car)||Possession (gun(s) found during commission of other crimes)",41.726,-87.635,0,0::15||1::17,0::Teen 12-17||1::Teen 12-17,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Victim,27.0,14.0
156031,2014-07-08,Missouri,Grovespring,2,0,4.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Home Invasion - Resident injured",37.518,-92.635,1,0::35||1::15||2::65,0::Adult 18+||1::Teen 12-17||2::Adult 18+,0::Male||1::Male||2::Male,,"0::Killed||1::Killed||2::Unharmed, Arrested",0::Victim||1::Victim||2::Subject-Suspect,129.0,28.0
156167,2014-07-08,New Jersey,Lake Hopatcong,2,0,11.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide",40.952,-74.622,0,0::47||1::45,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Killed,0::Victim||1::Victim,26.0,26.0
162031,2014-07-08,Texas,Grayson County,1,0,4.0,,,"Shot - Dead (murder, accidental, suicide)",33.421,-96.577,0,0::35||1::31,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,62.0,30.0
158031,2014-07-08,Alabama,Montgomery,1,0,2.0,,,"Shot - Dead (murder, accidental, suicide)",32.37,-86.296,0,0::32,0::Adult 18+,0::Male,,0::Killed,0::Victim,77.0,26.0
765513,2014-07-08,Texas,Pottsboro,1,0,4.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)||Defensive Use||Defensive Use - Victim stops crime||Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator||Possession of gun by felon or prohibited person",33.792,-96.774,1,0::35||1::31,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,,30.0
156045,2014-07-08,Ohio,Toledo,1,0,9.0,,,"Shot - Dead (murder, accidental, suicide)||Armed robbery with injury/death and/or evidence of DGU found||Possession (gun(s) found during commission of other crimes)||Institution/Group/Business",41.707,-83.566,0,0::35||1::48,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,45.0,11.0
156491,2014-07-08,California,San Francisco,1,0,12.0,,,"Shot - Dead (murder, accidental, suicide)",37.734,-122.386,0,0::44,0::Adult 18+,0::Male,,0::Killed,0::Victim,17.0,11.0
156398,2014-07-08,Illinois,Chicago,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)||Gang involvement||Possession (gun(s) found during commission of other crimes)",41.897,-87.721,0,0::23,0::Adult 18+,0::Male,,0::Killed,0::Victim,10.0,5.0
156075,2014-07-08,Georgia,Valdosta,1,0,8.0,,,"Shot - Dead (murder, accidental, suicide)||Domestic Violence",30.852,-83.266,0,0::40||1::40,0::Adult 18+||1::Adult 18+,0::Female||1::Male,1::Family,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,177.0,8.0
156275,2014-07-08,Tennessee,Memphis,1,1,9.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Domestic Violence",35.077,-89.944,0,1::34||2::21||3::21,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Female||2::Male||3::Female,,0::Killed||1::Unharmed||2::Injured||3::Unharmed,0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect,91.0,33.0
156282,2014-07-08,Maryland,Baltimore,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)",39.35,-76.672,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,41.0,41.0
156678,2014-07-09,Illinois,Granite City,1,0,12.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Possession (gun(s) found during commission of other crimes)",38.751,-90.103,0,0::45,0::Adult 18+,0::Male,,0::Killed,0::Victim,111.0,56.0
157369,2014-07-09,Florida,Cocoa,1,0,8.0,,,"Shot - Dead (murder, accidental, suicide)",28.384,-80.846,0,,0::Adult 18+,0::Male,,0::Killed,0::Victim,51.0,13.0
157861,2014-07-09,Missouri,Saint Louis,2,0,1.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)",38.659,-90.287,0,0::32||1::25||2::37,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,,0::Killed||1::Killed||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect,84.0,4.0
165576,2014-07-09,Missouri,Saint Louis,2,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",38.659,-90.287,0,0::32||1::25,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Killed||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect,84.0,4.0
157367,2014-07-09,Florida,Cocoa,1,0,8.0,,,"Shot - Dead (murder, accidental, suicide)||Gang involvement||Drive-by (car to street, car to car)",28.354,-80.749,0,0::25,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male,,0::Killed||1::Unharmed||2::Unharmed,0::Victim||1::Subject-Suspect||2::Subject-Suspect,51.0,16.0
156884,2014-07-09,California,Vallejo,1,0,5.0,,,"Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Defensive Use",38.1,-122.242,0,0::29,0::Adult 18+,0::Male,,0::Killed,0::Victim,14.0,3.0
158597,2014-07-09,Minnesota,Saint Paul,2,0,4.0,,,Shot - Wounded/Injured||Officer Involved Incident||ATF/LE Confiscation/Raid/Arrest||Animal shot/killed,44.978,-93.058,0,,,,,0::Killed||1::Killed,0::Victim||1::Victim,,67.0
157738,2014-07-09,Louisiana,Baton Rouge,1,0,6.0,,,"Shot - Dead (murder, accidental, suicide)",30.463,-91.046,0,0::29,0::Adult 18+,0::Male,,0::Killed,0::Victim,101.0,15.0
157130,2014-07-09,Delaware,Wilmington,1,0,1.0,,,"Shot - Dead (murder, accidental, suicide)",39.751,-75.538,0,0::27,0::Adult 18+,0::Male,,0::Killed,0::Victim,1.0,2.0
156621,2014-07-09,Tennessee,Perry County,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)",35.738,-87.811,0,0::45||1::15,0::Adult 18+||1::Teen 12-17,0::Male||1::Male,,0::Killed||1::Unharmed,0::Victim||1::Subject-Suspect,72.0,28.0
157589,2014-07-09,Georgia,Walton County,1,0,10.0,,,"Shot - Dead (murder, accidental, suicide)",33.823,-83.818,0,0::56,0::Adult 18+,0::Male,,0::Killed,0::Victim,114.0,46.0
156432,2014-07-09,Texas,Harris County,1,1,2.0,,,Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed,29.977,-95.6,0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Injured,0::Victim||1::Subject-Suspect,126.0,7.0
156410,2014-07-09,Illinois,Chicago,1,0,7.0,,,"Shot - Dead (murder, accidental, suicide)||Drive-by (car to street, car to car)||Possession (gun(s) found during commission of other crimes)",41.878,-87.63,0,0::25,0::Adult 18+,0::Female,,0::Killed,0::Victim||1::Subject-Suspect,6.0,3.0
157374,2014-07-09,Florida,Boynton Beach,1,0,20.0,,,"Shot - Dead (murder, accidental, suicide)",26.525,-80.062,0,0::27,0::Adult 18+,0::Male,,0::Killed,0::Victim,88.0,34.0
156902,2014-07-09,Arizona,Tombstone,1,0,2.0,0::Unknown,0::Unknown,"Shot - Dead (murder, accidental, suicide)",31.693,-110.043,1,0::74||1::60,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,"0::Killed||1::Unharmed, Arrested",0::Victim||1::Subject-Suspect,14.0,14.0
156448,2014-07-09,Texas,Dallas,1,1,24.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Drug involvement",32.867,-96.907,0,0::25||1::39||2::22,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Female||1::Male||2::Male,,0::Killed||1::Injured||2::Unharmed,0::Victim||1::Victim||2::Subject-Suspect,103.0,16.0
160278,2014-07-09,Connecticut,New Haven,1,0,3.0,,,Officer Involved Incident||Animal shot/killed,41.315,-72.917,0,,0::Adult 18+,0::Male,,0::Unharmed||1::Killed,0::Victim||1::Subject-Suspect,96.0,11.0
157419,2014-07-09,Florida,Jacksonville,2,0,5.0,,,"Shot - Dead (murder, accidental, suicide)||Suicide^||Murder/Suicide||Domestic Violence",30.384,-81.711,0,0::65||1::67,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Killed||1::Killed,0::Victim||1::Subject-Suspect,14.0,9.0
163584,2014-07-09,Kansas,Lenexa,2,1,3.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Home Invasion - subject/suspect/perpetrator injured||Armed robbery with injury/death and/or evidence of DGU found",38.975,-94.75,0,0::78||1::47||3::27,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Male||2::Male||3::Male,,0::Killed||1::Killed||2::Injured||3::Unharmed,0::Victim||1::Victim||2::Victim||3::Subject-Suspect,17.0,21.0
156923,2014-07-09,Texas,Sugar Land,2,0,22.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed",29.577,-95.598,0,,0::Adult 18+||1::Adult 18+,0::Male||1::Male,,0::Killed||1::Killed,0::Victim||1::Subject-Suspect,26.0,17.0
156799,2014-07-09,Florida,Estero ,1,1,19.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Domestic Violence",26.423,-81.793,0,,0::Adult 18+||1::Adult 18+,0::Female||1::Male,,0::Injured||1::Killed,0::Victim||1::Victim||2::Victim,76.0,23.0
157881,2014-07-09,Colorado,Denver,1,0,1.0,,,Shot - Wounded/Injured||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator shot||Officer Involved Shooting - subject/suspect/perpetrator killed,39.78,-105.011,0,0::21,0::Adult 18+,0::Male,,0::Killed,0::Subject-Suspect,5.0,34.0
157879,2014-07-09,Colorado,Denver,1,0,1.0,,,Shot - Wounded/Injured||Drug involvement||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator shot||Officer Involved Shooting - subject/suspect/perpetrator killed,39.689,-105.0,0,,,0::Male,,0::Killed,0::Subject-Suspect,5.0,32.0
181644,2014-07-09,Florida,Estero,1,1,19.0,,,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Officer Involved Incident||Officer Involved Shooting - Officer shot||Officer Involved Shooting - Officer killed||Domestic Violence",26.426,-81.785,0,0::37||1::40,0::Adult 18+||1::Adult 18+,0::Male||1::Female,,0::Killed||1::Injured,0::Victim||1::Victim,76.0,23.0
160169,2014-07-09,Kansas,Lenexa,2,1,3.0,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Home Invasion - subject/suspect/perpetrator injured||Armed robbery with injury/death and/or evidence of DGU found",38.975,-94.75,1,0::47||1::79||2::27,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,,0::Killed||1::Killed||2::Injured,0::Victim||1::Victim||2::Subject-Suspect,17.0,21.0
156670,2014-07-09,Texas,Spring,6,1,2.0,0::Unknown,0::Unknown,"Shot - Wounded/Injured||Shot - Dead (murder, accidental, suicide)||Home Invasion||Home Invasion - Resident killed||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff||Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)||Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)||Criminal act with stolen gun",30.04,-95.442,1,0::39||1::33||2::13||3::4||4::9||5::7||6::15||7::33,0::Adult 18+||1::Adult 18+||2::Teen 12-17||3::Child 0-11||4::Child 0-11||5::Child 0-11||6::Teen 12-17||7::Adult 18+,0::Male||1::Female||2::Male||3::Male||4::Female||5::Female||6::Female||7::Male,7::Home Invasion - Perp Knows Victim,0::Killed||1::Killed||2::Killed||3::Killed||4::Killed||5::Killed||6::Injured||7::Unharmed,0::Victim||1::Victim||2::Victim||3::Victim||4::Victim||5::Victim||6::Victim||7::Subject-Suspect,,7.0
